Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
6/21/2024 1:54:41 AM,23.454128,23.335066,23.280686,23.291012,23.351126,23.484176,23.440824,23.390357,23.346308,23.305009,23.440136,23.322446,23.213219,23.160662,23.082618,-56881.806008,23.368433,23.166729,23.135055,23.073995,23.045757,23.323464,23.224564,23.144924,23.099705,23.075602,23.282622,23.032212,23.080881,23.112560,23.302126,23.008105
6/21/2024 1:55:11 AM,23.461001,23.333451,23.282054,23.290774,23.345152,23.493801,23.451367,23.390119,23.344235,23.296051,23.442880,23.314637,23.215735,23.164096,23.078248,-56882.248381,23.379125,23.179950,23.133127,23.082168,23.054620,23.311672,23.225391,23.151490,23.094334,23.088366,23.283678,23.038090,23.092498,23.126012,23.306395,23.008933
6/21/2024 1:55:41 AM,23.470474,23.346368,23.294514,23.294284,23.357151,23.488135,23.449601,23.396381,23.356692,23.299103,23.452583,23.322965,23.220164,23.169902,23.085203,-56884.533396,23.380653,23.184233,23.147280,23.091272,23.059133,23.315265,23.234952,23.159675,23.106882,23.095175,23.284059,23.039390,23.094256,23.130983,23.309758,23.005181
6/21/2024 1:56:11 AM,23.480656,23.354258,23.291162,23.298963,23.367335,23.496253,23.465976,23.414364,23.359306,23.313418,23.451755,23.332462,23.231728,23.186747,23.090113,-56886.674995,23.383210,23.184037,23.141805,23.075007,23.056183,23.318740,23.234527,23.156725,23.089929,23.098193,23.290059,23.033914,23.090617,23.133542,23.300384,23.010496
6/21/2024 1:56:41 AM,23.478793,23.353542,23.295034,23.301229,23.364095,23.503564,23.451956,23.410895,23.344823,23.308801,23.450580,23.334040,23.219996,23.180980,23.089856,-56885.434997,23.381247,23.182074,23.139842,23.077175,23.055826,23.320219,23.230039,23.155450,23.100820,23.100361,23.288555,23.032409,23.102427,23.129972,23.305305,23.006006
6/21/2024 1:57:11 AM,23.474830,23.350037,23.303920,23.304838,23.368162,23.493409,23.447535,23.396839,23.358756,23.308050,23.447764,23.330077,23.230489,23.172885,23.092318,-56885.372108,23.379888,23.195402,23.154778,23.087523,23.064796,23.307616,23.248644,23.159368,23.117594,23.107034,23.303945,23.052858,23.107953,23.135727,23.309452,23.015436
6/21/2024 1:57:41 AM,23.476672,23.353715,23.305992,23.310810,23.373675,23.490663,23.459928,23.414280,23.362663,23.314252,23.449835,23.337196,23.239905,23.179777,23.097145,-56886.804907,23.378444,23.185925,23.149203,23.089751,23.057383,23.326364,23.237103,23.164122,23.121658,23.107886,23.300437,23.058301,23.100540,23.138415,23.309156,23.020420
6/21/2024 1:58:11 AM,23.471522,23.352005,23.308182,23.300151,23.370588,23.499275,23.452025,23.399953,23.355446,23.310706,23.443309,23.337092,23.235441,23.187705,23.089236,-56886.486355,23.379776,23.192077,23.153060,23.095445,23.061241,23.327696,23.243484,23.166601,23.109677,23.103480,23.296950,23.057797,23.106464,23.140665,23.308423,23.008896
6/21/2024 1:58:41 AM,23.484332,23.368489,23.306312,23.298052,23.378583,23.502452,23.460019,23.410471,23.360000,23.306771,23.451303,23.334075,23.242291,23.183081,23.110550,-56887.466100,23.392307,23.186024,23.148612,23.096966,23.070796,23.330363,23.246840,23.169958,23.124970,23.103852,23.299847,23.048528,23.100639,23.148842,23.313843,23.021667
6/21/2024 1:59:11 AM,23.485653,23.359716,23.302356,23.296849,23.375546,23.508819,23.467304,23.411563,23.362010,23.310846,23.461340,23.335855,23.237417,23.186469,23.109118,-56888.243991,23.383304,23.188492,23.153376,23.099664,23.074183,23.339025,23.239669,23.172656,23.117569,23.101271,23.295430,23.047553,23.106091,23.143277,23.311033,23.015641
6/21/2024 1:59:41 AM,23.488504,23.365091,23.302225,23.296948,23.376562,23.497908,23.463044,23.402027,23.363944,23.300619,23.463962,23.333430,23.238433,23.178075,23.107609,-56888.413208,23.395273,23.194040,23.161449,23.100622,23.080651,23.344571,23.254166,23.168564,23.120363,23.116920,23.306713,23.064581,23.111870,23.151350,23.313826,23.032211
6/21/2024 2:00:11 AM,23.485023,23.369180,23.303791,23.314804,23.381569,23.505207,23.464150,23.415521,23.352432,23.312969,23.466215,23.331783,23.239769,23.187215,23.099305,-56889.095499,23.388758,23.195095,23.151487,23.098464,23.064030,23.346085,23.253615,23.172144,23.112696,23.108794,23.313276,23.064260,23.114532,23.153324,23.313964,23.019262
6/21/2024 2:00:41 AM,23.492969,23.369786,23.299349,23.303479,23.393645,23.506042,23.466821,23.414521,23.375063,23.316328,23.464757,23.343861,23.246113,23.184838,23.105421,-56890.657338,23.409347,23.212939,23.164054,23.115852,23.076139,23.343045,23.265031,23.178284,23.134674,23.120443,23.321019,23.071548,23.120213,23.155791,23.330656,23.037342
6/21/2024 2:01:11 AM,23.484644,23.361460,23.310295,23.309377,23.379354,23.516525,23.469735,23.413765,23.365360,23.304330,23.455285,23.350447,23.245357,23.195098,23.109026,-56890.396002,23.397145,23.202338,23.163092,23.101806,23.081605,23.324417,23.255579,23.179158,23.131647,23.110758,23.312945,23.066454,23.114890,23.150698,23.315698,23.028344
6/21/2024 2:01:41 AM,23.485021,23.378355,23.292087,23.303330,23.373537,23.495572,23.458873,23.407490,23.361378,23.312049,23.448551,23.331093,23.243439,23.183082,23.098615,-56889.983602,23.407424,23.207114,23.165803,23.101992,23.078118,23.348235,23.261502,23.188754,23.136653,23.124717,23.320014,23.072379,23.121963,23.163737,23.322309,23.040010
6/21/2024 2:02:11 AM,23.496763,23.375417,23.305669,23.318059,23.392852,23.519469,23.475661,23.418545,23.377940,23.326319,23.460982,23.353851,23.247844,23.216174,23.121154,-56892.757230,23.405742,23.217135,23.167791,23.129460,23.103751,23.344946,23.266244,23.191890,23.148282,23.126935,23.326591,23.075746,23.127854,23.165037,23.325903,23.042458
6/21/2024 2:02:41 AM,23.494416,23.378117,23.299191,23.302403,23.375593,23.511847,23.461387,23.423768,23.369628,23.314794,23.461158,23.346686,23.245037,23.196843,23.115362,-56892.104113,23.389590,23.201436,23.159436,23.117202,23.076800,23.330628,23.260644,23.184223,23.134417,23.110086,23.314108,23.055451,23.120186,23.152320,23.311814,23.037314
6/21/2024 2:03:11 AM,23.484382,23.352250,23.316687,23.226965,23.336649,23.495850,23.460298,23.428643,23.383222,23.332748,23.456858,23.330913,23.255651,23.212278,23.125520,-56893.399988,23.408722,23.212773,23.164117,23.107881,23.095027,23.345403,23.263259,23.137263,23.138869,23.116145,23.318788,23.066561,23.118211,23.157002,23.309151,23.029140
6/21/2024 2:03:41 AM,23.366152,23.216546,23.108671,22.893537,22.903871,23.438415,23.407676,23.354452,23.309023,23.263360,23.366841,23.051281,23.010185,23.010185,22.880676,-56892.392832,23.336785,23.195201,23.167430,23.135985,23.108441,23.250968,23.169955,23.130018,23.079058,23.007200,23.311546,23.073548,23.085026,23.171332,23.298238,23.040719
6/21/2024 2:04:11 AM,23.228785,23.146850,22.924844,22.744545,22.784286,23.354298,23.266190,23.211573,23.184262,23.062606,23.082808,22.756721,22.786583,22.796690,22.639090,-56889.595697,23.236194,23.149211,23.113174,23.103074,23.088612,23.093892,23.042469,23.053947,22.942821,22.729908,23.284612,23.076445,23.039943,23.168720,23.247668,23.045912
6/21/2024 2:04:41 AM,23.209557,23.043142,22.645344,22.543085,22.645115,23.184312,23.077578,23.019495,22.915709,22.874831,22.895730,22.708527,22.562619,22.611567,22.442641,-56886.496914,23.119894,23.052404,22.986741,22.961943,22.993400,22.915788,22.847809,22.911884,22.740769,22.516273,23.262188,23.069163,23.028069,23.158455,23.209407,23.046435
6/21/2024 2:05:11 AM,23.163233,22.888647,22.649287,22.244718,22.416013,23.060397,22.934576,22.812396,22.790345,22.737281,23.027108,22.640326,22.425208,22.338075,22.177332,-56882.309658,23.027965,22.921885,22.785460,22.842423,22.882156,22.716774,22.629695,22.714936,22.570638,22.407675,23.246022,23.060795,22.974928,23.123693,23.145728,23.022455
6/21/2024 2:05:41 AM,23.021887,22.572368,22.049494,21.995886,22.201771,22.930043,22.823710,22.725854,22.580641,22.491928,22.867349,22.349631,22.191652,22.347332,22.105626,-56876.499000,22.914032,22.801494,22.661359,22.777605,22.779903,22.693295,22.451537,22.524170,22.489694,22.182516,23.241387,23.045369,23.017819,23.119517,23.077509,22.994170
6/21/2024 2:06:11 AM,22.747766,22.500750,22.024965,21.779410,21.761455,22.786818,22.593138,22.509254,22.378228,22.314311,22.747077,22.218188,22.137688,22.049812,21.978027,-56872.224629,22.792637,22.714532,22.539439,22.556445,22.642159,22.336230,22.316916,22.328183,22.239193,22.018599,23.206376,23.014016,22.953629,23.071411,22.991515,22.969014
6/21/2024 2:06:41 AM,22.648716,22.273811,21.733339,21.668643,21.911264,22.738088,22.477276,22.366243,22.213559,22.087971,22.493135,22.107755,21.931285,21.902059,21.926683,-56864.767317,22.676861,22.609537,22.419923,22.361759,22.535999,22.178714,22.153184,22.352562,22.119601,21.762230,23.168055,22.970858,22.940778,23.053053,22.882908,22.928607
6/21/2024 2:07:11 AM,22.716612,22.140997,21.785254,21.420257,21.522071,22.584724,22.376707,22.221497,22.092001,22.019072,22.488657,21.941529,21.847172,21.913914,21.670835,-56857.540063,22.599963,22.529411,22.337925,22.268253,22.402299,22.126349,21.950806,22.133479,21.957479,21.799138,23.146328,22.939248,22.944529,23.029024,22.801220,22.905721
6/21/2024 2:07:41 AM,22.511528,21.973401,21.862709,21.763963,21.546601,22.604144,22.295661,22.179756,22.139274,21.995490,22.306238,22.014357,21.668649,21.798031,21.637104,-56851.645032,22.505937,22.447784,22.172780,22.184740,22.333525,22.035679,21.787828,21.896235,21.815910,21.861483,23.121048,22.896733,22.742843,23.005804,22.730208,22.865040
6/21/2024 2:08:11 AM,22.457009,22.002578,21.614493,21.569587,21.647651,22.501830,22.211450,22.041921,21.868649,21.776119,22.272852,21.713271,21.599064,21.421942,21.550472,-56841.325966,22.451683,22.345242,22.082372,22.132979,22.285920,21.908654,21.742469,21.674321,21.723361,21.370527,23.096707,22.858601,22.706995,22.969059,22.660815,22.836552
6/21/2024 2:08:41 AM,22.473915,21.943109,21.358713,21.210772,21.464916,22.333223,22.007077,21.864863,21.717772,21.817679,22.309540,21.822513,21.557508,21.359865,21.466529,-56833.905553,22.325229,22.269123,22.004139,22.018174,22.107666,21.778141,21.655200,21.702170,21.491229,21.288028,23.082006,22.808291,22.697796,22.951598,22.577393,22.804846
6/21/2024 2:09:11 AM,22.411989,21.853955,21.350558,21.439716,21.386500,22.355434,21.967179,21.921847,21.733796,21.555574,21.974312,21.770400,21.473809,21.211142,21.267604,-56825.305053,22.226124,22.210256,21.932122,21.917164,22.108361,21.689742,21.511273,21.761341,21.597638,21.170957,23.059054,22.772692,22.594863,22.928640,22.520403,22.760517
6/21/2024 2:09:41 AM,22.316073,22.016835,21.638893,21.498180,21.295674,22.201092,21.997968,21.812940,21.672740,21.479753,22.101266,21.412258,21.350283,21.202339,21.216398,-56817.011477,22.108346,22.125138,21.824858,21.823937,22.063717,21.540508,21.410594,21.384791,21.458970,21.225796,22.991310,22.709272,22.539923,22.905430,22.447984,22.748327
6/21/2024 2:10:11 AM,22.209618,21.678052,21.325645,21.357672,21.157410,22.187079,21.889600,21.733078,21.667691,21.345691,22.112784,21.452128,21.220563,21.221254,21.083413,-56807.795136,22.036140,22.074100,21.775629,21.780003,21.936970,21.427903,21.359479,21.267770,21.244725,20.999915,22.975269,22.662893,22.466404,22.869176,22.379050,22.690694
6/21/2024 2:10:41 AM,22.036319,21.379011,21.174148,21.303206,21.172073,22.175950,21.717104,21.586317,21.450427,21.267949,21.865116,21.451578,21.112141,21.014620,20.990409,-56798.951989,22.020509,22.005784,21.741113,21.692995,21.827205,21.354885,21.243126,21.346129,21.108749,20.946893,22.940380,22.632118,22.419984,22.847601,22.316756,22.699438
6/21/2024 2:11:10 AM,21.906532,21.452951,21.122044,21.371168,21.187737,22.114066,21.639041,21.429454,21.281074,21.143482,21.775108,21.451108,21.124580,20.929291,21.003543,-56790.570441,21.980583,21.970228,21.688959,21.532140,21.676296,21.351998,21.215348,21.242773,21.023325,20.899033,22.897546,22.575927,22.423081,22.808893,22.228562,22.668759
6/21/2024 2:11:41 AM,21.729238,20.832596,21.251288,21.216488,21.052825,22.018535,21.519921,21.295994,21.168548,21.125904,21.907624,21.278250,20.993108,20.988496,20.956444,-56781.588007,21.894956,21.887132,21.614794,21.424547,21.493883,21.291375,21.114137,21.101919,20.997709,20.791296,22.848146,22.523506,22.413174,22.780847,22.160232,22.631974
6/21/2024 2:12:11 AM,21.336600,20.456751,20.644391,21.049648,20.914986,21.851980,21.486574,21.258253,21.124111,20.988778,21.991206,21.121806,21.032587,20.880622,20.914294,-56772.433177,21.883513,21.907217,21.539321,21.383604,21.363559,21.233135,21.043887,21.172519,21.123883,20.860097,22.836956,22.483117,22.427260,22.763453,22.099799,22.599867
6/21/2024 2:12:41 AM,21.305240,20.611369,20.500356,20.906891,20.821784,21.831012,21.255004,21.094120,20.926033,20.853614,21.601246,20.965697,20.932951,20.951630,20.791565,-56761.637843,21.877960,21.847809,21.567388,21.397858,21.351318,21.036018,20.981372,21.203374,20.866295,20.664207,22.776057,22.414817,22.399644,22.723221,22.044326,22.566746
6/21/2024 2:13:11 AM,21.320478,20.999854,21.093228,21.053806,20.916838,21.933457,21.344672,21.102450,21.075477,20.999854,21.699367,21.043661,21.001468,21.051039,20.862178,-56753.909707,21.868510,21.851018,21.595931,21.437238,21.335867,21.058368,20.932241,21.012025,21.040615,20.711032,22.769382,22.391814,22.361927,22.712640,22.059267,22.561217
6/21/2024 2:13:41 AM,21.071734,20.950222,20.958062,21.126139,21.055826,21.914762,21.365353,21.337013,21.238156,21.064587,21.580726,20.926931,20.980430,21.005102,20.822451,-56746.164259,21.822788,21.869511,21.515865,21.419810,21.302306,21.197218,20.980977,21.075739,21.111933,20.854137,22.753382,22.342004,22.355799,22.686988,22.056356,22.542452
6/21/2024 2:14:11 AM,21.725403,21.399065,21.250675,21.127827,21.249293,21.935318,21.438458,21.345152,21.230625,21.135895,21.834055,21.380634,21.209883,21.126905,21.118837,-56738.053399,21.881641,21.850570,21.605155,21.484242,21.473416,21.463050,21.187470,21.258915,20.961309,20.953930,22.753314,22.309517,22.373205,22.685312,22.090336,22.504002
6/21/2024 2:14:41 AM,22.144695,21.615589,21.459897,21.389635,21.462431,21.888157,21.701705,21.461970,21.427186,21.350928,21.873197,21.579205,21.370051,21.302771,21.361988,-56730.866481,22.015138,21.963597,21.692225,21.560510,21.483122,22.095199,21.596666,21.411481,21.267935,21.095990,22.793545,22.292073,22.389560,22.674316,22.146956,22.508861
6/21/2024 2:15:11 AM,22.084502,21.780052,21.622572,21.469416,21.521933,22.156041,21.947604,21.871201,21.758874,21.651586,21.949445,21.639382,21.478169,21.418507,21.316441,-56722.905092,22.298577,22.116198,21.773327,21.664200,21.578999,22.178302,21.779312,21.457849,21.407169,21.316852,22.796597,22.265234,22.393073,22.650945,22.167032,22.503180
6/21/2024 2:15:41 AM,22.389705,21.873533,21.690299,21.617768,21.688457,22.466944,22.068660,21.900690,21.826811,21.691910,22.295898,21.938891,21.682701,21.510908,21.575856,-56716.510858,22.495121,22.260620,22.014499,21.741774,21.756047,22.260390,21.856867,21.620897,21.447699,21.316607,22.835400,22.260160,22.402714,22.648863,22.188867,22.512359
6/21/2024 2:16:11 AM,22.480950,22.100390,21.922537,21.802396,21.765565,22.509450,22.194926,22.029303,21.900674,21.745767,22.363480,22.040346,21.806079,21.707550,21.648838,-56709.467129,22.546491,22.294770,22.074433,21.882991,21.838341,22.414095,22.062700,21.716337,21.539259,21.461868,22.824492,22.248779,22.392256,22.635653,22.218193,22.504891
6/21/2024 2:16:41 AM,22.725855,22.198782,22.037761,21.918570,21.900850,22.696907,22.380669,22.135760,22.024417,21.895327,22.553983,22.155082,21.953548,21.765511,21.727526,-56709.209384,22.644591,22.359816,22.146870,21.977548,21.891944,22.481654,22.094654,21.837858,21.635958,21.495475,22.841235,22.232658,22.406486,22.635859,22.260484,22.498892
6/21/2024 2:17:11 AM,22.749114,22.313820,22.099473,21.966261,21.944401,22.745209,22.433600,22.230346,22.100393,22.011820,22.646877,22.246904,22.020103,21.868457,21.853497,-56705.578621,22.695118,22.417961,22.222749,22.045172,21.953367,22.574715,22.177901,21.989033,21.841290,21.675542,22.850632,22.251956,22.414282,22.636529,22.311742,22.507606
6/21/2024 2:17:41 AM,22.762866,22.394719,22.139236,22.071146,22.033416,22.771825,22.539990,22.373338,22.196278,22.049980,22.730015,22.338391,22.093000,21.973363,21.888909,-56703.848989,22.729276,22.458115,22.260161,22.101231,22.004375,22.587051,22.277407,21.989189,21.842828,21.681455,22.846195,22.252572,22.413749,22.639902,22.334662,22.510521
6/21/2024 2:18:11 AM,22.814366,22.463499,22.233582,22.148254,22.086836,22.838023,22.577496,22.398903,22.230132,22.231282,22.786573,22.311306,22.121571,22.056699,21.880440,-56703.465155,22.751908,22.489035,22.302821,22.177027,22.070295,22.650361,22.299372,22.060402,21.887367,21.865273,22.844247,22.253611,22.420075,22.638643,22.363291,22.515237
6/21/2024 2:18:41 AM,22.869176,22.505249,22.299036,22.224070,22.137820,22.845750,22.647499,22.476977,22.310993,22.195782,22.826916,22.418821,22.183592,22.096875,21.922242,-56702.610578,22.783124,22.535206,22.385336,22.237488,22.132609,22.709842,22.326018,22.168721,21.908053,21.939350,22.841924,22.260714,22.441428,22.645051,22.414073,22.527622
6/21/2024 2:19:11 AM,22.877430,22.530517,22.309600,22.233255,22.242914,22.876971,22.693896,22.525690,22.336042,22.272579,22.839994,22.502707,22.258551,22.132516,22.047170,-56701.426254,22.790691,22.544616,22.408082,22.271739,22.154447,22.702707,22.403714,22.194008,22.009518,21.886177,22.845127,22.277258,22.437507,22.645497,22.422105,22.533814
6/21/2024 2:19:41 AM,22.905415,22.544274,22.360151,22.298760,22.317845,22.910238,22.724190,22.570473,22.392107,22.281055,22.891177,22.537609,22.333480,22.195735,22.086707,-56702.600703,22.829116,22.569963,22.450907,22.314346,22.210864,22.755153,22.433896,22.248580,22.056980,21.946308,22.859434,22.300090,22.453435,22.643496,22.462170,22.546522
6/21/2024 2:20:11 AM,22.883213,22.589391,22.415171,22.328726,22.368732,22.973460,22.732764,22.608004,22.452181,22.310102,22.903652,22.579510,22.334244,22.246175,22.084481,-56703.650363,22.813683,22.577502,22.451322,22.348331,22.237728,22.790254,22.476837,22.294297,22.122498,22.071429,22.859849,22.288548,22.460977,22.642303,22.480744,22.548776
6/21/2024 2:20:41 AM,22.939980,22.623216,22.455904,22.387859,22.367857,22.991644,22.783577,22.643436,22.495669,22.383261,22.904157,22.606671,22.391307,22.282554,22.126622,-56705.629137,22.843435,22.600605,22.476270,22.377882,22.268665,22.783256,22.481326,22.333738,22.120320,22.093406,22.854000,22.299708,22.458571,22.640587,22.506610,22.555793
6/21/2024 2:21:11 AM,22.932180,22.643673,22.484873,22.422120,22.430625,23.019202,22.797826,22.662284,22.520269,22.436602,22.930343,22.637009,22.428786,22.312913,22.182522,-56706.418299,22.863338,22.609948,22.508600,22.396196,22.302619,22.799946,22.532733,22.361250,22.149455,22.102300,22.860123,22.320095,22.464239,22.636373,22.526068,22.558932
